/home/l.callisti/Distillation/distillation/lib/python3.10/site-packages/gymnasium/wrappers/rendering.py:283: UserWarning: [33mWARN: Overwriting existing videos at /home/l.callisti/Distillation_LunarLander/Final_pipeline/LunarLander/Teacher_files/videos/Teacher_lr_1.00e-04_ent_coef_1.00e-02_Anneal_ent folder (try specifying a different `video_folder` for the `RecordVideo` wrapper if this is not desired)[0m
  logger.warn(
SPS: 1886, Avg rew: 148.22, it: 287/610, n times average reward >= 200: 0/100
SPS: 1887, Avg rew: 146.42, it: 288/610, n times average reward >= 200: 0/100
SPS: 1887, Avg rew: 174.43, it: 289/610, n times average reward >= 200: 0/100
SPS: 1888, Avg rew: 150.66, it: 290/610, n times average reward >= 200: 0/100
SPS: 1889, Avg rew: 115.56, it: 291/610, n times average reward >= 200: 0/100
SPS: 1888, Avg rew: 168.92, it: 292/610, n times average reward >= 200: 0/100
SPS: 1889, Avg rew: 155.12, it: 293/610, n times average reward >= 200: 0/100
SPS: 1889, Avg rew: 163.89, it: 294/610, n times average reward >= 200: 0/100
SPS: 1889, Avg rew: 133.41, it: 295/610, n times average reward >= 200: 0/100
SPS: 1890, Avg rew: 139.03, it: 296/610, n times average reward >= 200: 0/100
SPS: 1892, Avg rew: 154.14, it: 297/610, n times average reward >= 200: 0/100
SPS: 1892, Avg rew: 140.46, it: 298/610, n times average reward >= 200: 0/100
SPS: 1893, Avg rew: 163.29, it: 299/610, n times average reward >= 200: 0/100
SPS: 1894, Avg rew: 197.57, it: 300/610, n times average reward >= 200: 0/100
SPS: 1894, Avg rew: 139.48, it: 301/610, n times average reward >= 200: 0/100
SPS: 1892, Avg rew: 136.46, it: 302/610, n times average reward >= 200: 0/100
SPS: 1891, Avg rew: 145.07, it: 303/610, n times average reward >= 200: 0/100
SPS: 1892, Avg rew: 142.20, it: 304/610, n times average reward >= 200: 0/100
SPS: 1892, Avg rew: 137.64, it: 305/610, n times average reward >= 200: 0/100
SPS: 1891, Avg rew: 163.14, it: 306/610, n times average reward >= 200: 0/100
SPS: 1892, Avg rew: 182.22, it: 307/610, n times average reward >= 200: 0/100
